tweet_id,created_at,tweets,location,retweets,favorites,Hashtags,processed_tweet,tweet_sentiment
1581392961635749888,2022-10-15 21:13:57,Congrats @AmbroseIkpele #DataFestAfrica22,University of Lagos,1,3,#datafestafrica22,congrats,neutral
1581392094937374721,2022-10-15 21:10:30,"Currently Trending in Nigeria 🇳🇬
Sat Oct 15 2022 https://t.co/75mwqsOiTY

1️⃣ Rinu 49.9K Tweets
2️⃣ Dear Peter Obi 12.2K Tweets
3️⃣ Atiku 100.9K Tweets
4️⃣ #De9jaSpiritTalentHunt 
5️⃣ Unifier 15K Tweets
6️⃣ #DataFestAfrica22 
7️⃣ Yoruba or Igbo...
#NG #Nigeria",Social Media,0,0,#de9jaspirittalenthunt #datafestafrica22 #ng #nigeria,currently trending nigeria sat oct 1 rinu 499k tweets 2 dear peter obi 122k tweets 3⃣ atiku 100.9k tweets 4⃣ de9jaspirittalenthunt 5⃣ unifier 15k tweets 6⃣ datafestafrica22 7⃣ yoruba igbo ... ng nigeria,neutral
1581390272147378177,2022-10-15 21:03:16,One interesting part of today at #DataFestAfrica22 for me was connecting with @OmololaAlfred_ I missed her session but it was like we had a private session where she answered all my questions on Power apps. Look forward to doing more with it. Wish we took a picture together 😕,Happy Land,0,1,#datafestafrica22,interesting part connecting missed session like private session answered questions apps look forward wish took picture together,positive
1581387466401284096,2022-10-15 20:52:07,"My overall best in daughter @JoyceNwanochi of @Nsonye_ 

#DFA22 #DataFestAfrica22 https://t.co/8MQtw0rVZX",Nigeria,0,24,#dfa22 #datafestafrica22,overall best daughter,positive
1581384469348352000,2022-10-15 20:40:12,Day 2 of #DataFestAfrica22 I and @_Agboolaabisola finally took a picture with the ML Engineer of our team during the Data Fest Datathon who joined in virtually. Nice to meet you @HopeOgidan https://t.co/F2QctkCtds,Happy Land,1,25,#datafestafrica22,agboolaabisola finally took picture team fest datathon joined virtually nice meet,positive
1581383210650324993,2022-10-15 20:35:12,"#DataFestAfrica22  was 1000/100 for me (exceeded my expectations). 

Many thanks to the organisers, sponsors, speakers and all the Databenders.

On to the next one. 🏃‍♂️🏃‍♂️🏃‍♂️",Lagos Nigeria,4,20,#datafestafrica22,0 exceeded expectations many thanks organisers sponsors speakers databenders,positive
1581381727918116864,2022-10-15 20:29:19,"As a data analyst, your take away from Sanusi Lamido Sanusi speech should be the way he told his story with data. That's is simply storytelling with fact and figure...
#DataFestAfrica22 #Sanusi #Tinubu #kaduna",No location,0,3,#datafestafrica22 #sanusi #tinubu #kaduna,take away sanusi lamido sanusi speech way told story thats simply storytelling fact figure sanusi tinubu kaduna,neutral
1581381655880949760,2022-10-15 20:29:02,"Datafest is one of my highlights this year,grateful for the experience. 
 #DataFestAfrica22",in Christ,0,0,#datafestafrica22,highlights yeargrateful experience,neutral
1581381464155107328,2022-10-15 20:28:16,"This was the session I enjoyed the most!!!
Like I can't stop thinking about it.
@YemorWale really did a good job with that session fr.
#DataFestAfrica22 
#DFA22 
#datafestafrica2022 https://t.co/M2sd2cv0kq",Lagos Nigeria,1,3,#datafestafrica22 #dfa22 #datafestafrica2022,session enjoyed like cant stop thinking really good job session fr,positive
1581379437131886593,2022-10-15 20:20:13,So how Wes #DataFestAfrica22 ?,No location,0,0,#datafestafrica22,wes,neutral
1581379372925489152,2022-10-15 20:19:57,"It was an amazing experience meeting you all kings of data.
#DataFestAfrica22 https://t.co/QVi9TPVuMv",Lagos Nigeria,4,54,#datafestafrica22,amazing experience meeting kings,positive
1581378774758670336,2022-10-15 20:17:35,"#DataFestAfrica22 
“Learning Hack 4 Data Professionals”
1)Improve your BrainPower &amp; Memory 
📌SLEEP WELL and exercise 
📌Stop skipping early breakfast 
📌Start memorizing something (anything at all)
📌Start learning a new language(I’ve chosen Korean 🤭😂)",Lagos Nigeria,13,53,#datafestafrica22,hack professionals improve brainpower amp memory sleep well exercise stop skipping early breakfast start memorizing something anything start new language ’ chosen korean,positive
1581376505535295495,2022-10-15 20:08:34,Don't forget the connections and relationships you built at #DataFestAfrica22. We are leaders and we are rising. 😍😍😍,Global,9,77,#datafestafrica22,dont forget connections relationships built leaders rising,neutral
1581376086180433920,2022-10-15 20:06:54,"#DataFestAfrica22 was wonderful. I learnt a lot.  Got to meet fellow Databenders like @ZaynabKareem2
@Xionne_ @vicSomadina @Rita_tyna @seyiflawless @ObiChidubem_ @oladavi21325972 @G_toluwalase @kachiengineers @MeetIjeoma @ProtectionOmo

And I saw plenty fine people too😩😂",Lagos Nigeria,5,23,#datafestafrica22,wonderful learnt lot got meet fellow databenders like tyna toluwalase kachiengineers meetijeoma protectionomo saw plenty fine people,positive
1581375365884563457,2022-10-15 20:04:02,"#DataFestAfrica22 Day 2.
Learnt a lot as usual 🥳.",Lagos Nigeria,1,4,#datafestafrica22,learnt lot usual,negative
1581374517317840898,2022-10-15 20:00:40,"Keep questioning Peter Obi while die-hard loyalist are working assiduously to take Tinubu's remains to Aso Rock.

#De9jaSpiritTalentHunt | #DataFestAfrica22 | Rinu | Dear Peter Obi | #AsuuStrikeUpdates | Esperance | Plateau United", ,1,3,#de9jaspirittalenthunt #datafestafrica22 #asuustrikeupdates,keep questioning peter obi diehard loyalist working assiduously take tinubus remains aso rock dejaspirittalenthunt rinu dear peter obi asuustrikeupdates esperance plateau united,neutral
1581373819343626246,2022-10-15 19:57:53,"Imagine yourself missing #DataFestAfrica22 how would you feel now coming here on Twitter

Be sincere ooooo 😂😂

Me: I will be heartbroken 💔💔",Space,3,29,#datafestafrica22,imagine missing would feel coming twitter sincere ooooo heartbroken,positive
1581373253775343616,2022-10-15 19:55:38,"I’m glad I was able to see really amazing people at DataFestAfrica22. I hope next year, work would let me attend both days 🥺

#DataFestAfrica22 https://t.co/mGBljVi5Gl",Forbes  Under ,13,204,#datafestafrica22,glad able see really amazing people hope year work would let attend days,positive
1581372836324970496,2022-10-15 19:53:59,"For the over 2k+ attendance at #DataFestAfrica22, you are nothing but a rising and shinning star. 
This is just the beginning, I see growth everywhere.",Global,24,176,#datafestafrica22,attendance nothing rising shinning star beginning see growth everywhere,neutral
1581372342043041793,2022-10-15 19:52:01,"If you attended my session ‘Beyond the tools: understanding the business of data’ at #DataFestAfrica22, what resonated with you most?",Lagos Nigeria,2,20,#datafestafrica22,attended session beyond tools understanding business resonated,neutral
1581372180608475137,2022-10-15 19:51:22,"Finally met @DavidAbu_ today
Day 2
#DataFestAfrica22",Aba Abia State ,0,3,#datafestafrica22,finally met,neutral
1581372121699168256,2022-10-15 19:51:08,"Day 2 of the #DataFestAfrica22 #DFA22 was a great finish to a great program.
It was nice to have been here, networked,listened to different data practitioners and I’m glad to say it’s an exciting journey to be a part of. https://t.co/nOlBoHY7MU",Where the moneys at,0,5,#datafestafrica22 #dfa22,great finish great program nice networkedlistened different practitioners glad say exciting journey part,positive
1581371684707176448,2022-10-15 19:49:24,One of my best moments from #DataFestAfrica22 was connecting 6 amazing individuals to data jobs. Hope to share their success stories soon.,Lagos Nigeria,4,62,#datafestafrica22,best moments connecting amazing individuals jobs hope share success stories soon,positive
1581371374123163651,2022-10-15 19:48:10,Glad I got to attend #DataFestAfrica22 https://t.co/fJWnESFvxk,No location,1,5,#datafestafrica22,glad got attend,positive
1581371202320314368,2022-10-15 19:47:29,"I must say #DataFestAfrica22 was value packed. I enjoyed every bit of it.🤗
I met amazing people also.

We go again in 2023😇 https://t.co/hHzgFe8Xxe",Lagos Nigeria,0,5,#datafestafrica22,must say value packed enjoyed every bit met amazing people also go,positive
1581371021340577792,2022-10-15 19:46:46,What was your major key takeaway from #DataFestAfrica22,Lagos Nigeria,0,2,#datafestafrica22,major key takeaway,positive
1581370752690855937,2022-10-15 19:45:42,"I need to apologise to all the data benders that saw me at the #DataFestAfrica22. for some reasons I couldn't visit the salon for a haircut.
I decided to go get one afterwards and guys I really need to apologise for starving you all of the freshness and cuteness you deserved https://t.co/s0lrxaifn2",Abuja Nigeria,0,7,#datafestafrica22,need apologise benders saw reasons couldnt visit salon haircut decided go get afterwards guys really need apologise starving freshness cuteness deserved,positive
1581370092968820736,2022-10-15 19:43:05,"Had a great time with my fellow Data Benders today✌️@kike_abdul @olumayokunawe @suchararegem @debolamii @veetoriaRT @tayo_praiz @oluchi_chiadika 
#Datafest2022 #DataFestAfrica22 #DFA22 https://t.co/Q1FKeOBbnH",Lagos Nigeria,5,11,#datafest2022 #datafestafrica22 #dfa22,great time fellow benders todayabdul praiz chiadika,positive
1581368077953814528,2022-10-15 19:35:04,A day well spent #DataFestAfrica22 https://t.co/MIz94LgGf9,No location,0,4,#datafestafrica22,well spent,negative
1581366827006849024,2022-10-15 19:30:06,"#DataFestAfrica22 was fun, can’t wait for #DataFest23! https://t.co/j4gypE7xdk",No location,0,0,#datafestafrica22 #datafest23,fun cant wait,positive
1581361756202422272,2022-10-15 19:09:57,"Day 2 #datafestafrica22 it's a wrap
Thanks guys it was great meeting you in person @seyiflawless @Rita_tyna @AmarachiUgagbe @FrankFelixAI https://t.co/LheQxYeMM9",Lagos Nigeria,2,20,#datafestafrica22,wrap thanks guys great meeting person tyna,positive
1581361533216763906,2022-10-15 19:09:04,What an event #DataFestAfrica22 https://t.co/BBE75ez7bB,BeninCity Nigeria,0,0,#datafestafrica22,event,neutral
1581361111185895425,2022-10-15 19:07:23,"I met someone at #DataFestAfrica22 and guys. I think she might be the one 😪
@Yinkaoke @Bawzz_lady @saltypip",The Shire,3,30,#datafestafrica22,met someone guys think might lady,neutral
1581360278004191233,2022-10-15 19:04:05,God bless the team and sponsors of #DataFestAfrica22,Nigeria,0,3,#datafestafrica22,god bless team sponsors,neutral
1581359712745844736,2022-10-15 19:01:50,"#datafestafrica22 
This was really loaded and refreshing. This fire isn't going down  at all, going back to the table to implement! It's a continuous process, a marathon not a sprint.

Thank you so much, God bless you
@DavidAbu_ @GiftOjeabulu_ @TheOyinbooke @saltypip @Bawzz_lady",Lagos Nigeria,1,13,#datafestafrica22,really loaded refreshing fire isnt going going back table implement continuous process marathon sprint thank much god bless lady,positive
1581359598962761729,2022-10-15 19:01:23,"Glad to have met a couple of friends, a number of my mutuals and a handful of great individuals in the Data Science/Machine Learning space in general.❤

Talmbout an experience and a half.
#DataFestAfrica22 https://t.co/WmAp5cZYMj",Searching for the th hour,1,10,#datafestafrica22,glad met couple friends number mutuals handful great individuals sciencemachine space general talmbout experience half,positive
1581358456518627328,2022-10-15 18:56:50,"What I said in “Ernest’s voice”🤣 - Still in the mood of #DataFestAfrica22 

@steveddev @OwojoriErnest #datafestafrica2022 https://t.co/KOguBgxdxI",Canada,3,10,#datafestafrica22 #datafestafrica2022,said ernests voice still mood,neutral
1581358394212233216,2022-10-15 18:56:36,"Every session was worth it at Datafest Community Africa, a lot of inspiring characters, data talks and networking 🫱🏻‍🫲🏽
@CrownThirst @tu_babs @TheOyinbooke 

Already looking forward to October 2023 😁
#DataFestAfrica22 https://t.co/gM7lseqi30",Lagos Nigeria,6,18,#datafestafrica22,every session worth community africa lot inspiring characters talks networking babs already looking forward october,positive
1581356896455303168,2022-10-15 18:50:38,"WE SAID IT AND WE DID IT.

#DFA22 #DataFestAfrica22 

See you in #DFA23 #DataFestAfrica23",Nigeria,9,101,#dfa22 #datafestafrica22 #dfa23 #datafestafrica23,said see,neutral
1581356884124061697,2022-10-15 18:50:36,"I had so much fun learning and networking at DataFest today, it's amazing what the Data space is doing in Nigeria. 
#DataFestAfrica22",Lagos Nigeria,0,1,#datafestafrica22,much fun networking amazing space nigeria,positive
1581356707141234688,2022-10-15 18:49:53,"#DataFestAfrica22 🙌🙌
God job @DavidAbu_ @AhmedOyelowo @TheOyinbooke and others 🙌
Kudos to the organisers. Despite moving from far place, I never regretted attending. Worth all the hype 👍
The turn up was massive
Anticipating #DataCommunityAfrica2023 😍😍. Gon be littttt!! 🤏 https://t.co/MmLnWkbZvV",Lagos Nigeria,3,20,#datafestafrica22 #datacommunityafrica2023,god job others kudos organisers despite moving far place never regretted attending worth hype turn massive anticipating datacommunityafrica gon littttt,positive
1581356681359159296,2022-10-15 18:49:47,"Day 2 Experience at #DataFestAfrica22 

It was fun and amazing meeting you all.

The HUMILITY in the Data Community is &gt;&gt;&gt;&gt;&gt;&gt;&gt;
Everybody be boss🙌🙌🤣🤣",Space,5,38,#datafestafrica22,experience fun amazing meeting humility community gtgtgtgtgtgtgt everybody boss,positive
1581356334271717376,2022-10-15 18:48:24,"#DataFestAfrica22 
#DataFest22 

Every session was values packed and powerful. 
My note is full.....
Okayyyyy.... apart from the excitement and all, I left with a realization that people are doing great things, especially young people and a CTA, that there's still a lot to do.",IleIfe,1,16,#datafestafrica22 #datafest22,every session values packed powerful note full okayyyyy .. apart excitement left realization people great things especially young people cta 's still lot,positive
1581354872095801344,2022-10-15 18:42:36,"Hi, I am Toluwani Akorede and I am a proud Business Intelligence Analyst.
I love everything Data, Business and Cloud.
Above all, I am proud to be a member of the Data Community in Africa.
#DataFestAfrica22
If the hashtag means anything to you, please follow me and I'd reciprocate",No location,0,1,#datafestafrica22,hi toluwani akorede proud business intelligence love everything business proud member community africa hashtag means anything please follow id reciprocate,positive
1581354474534469634,2022-10-15 18:41:01,Super excited to be here today. Glad to meet wonderful and great people @DataFest_  #DataFestAfrica22 @AhmedOyelowo @TheOyinbooke https://t.co/u4IuC2vUA5,Ogun Nigeria,1,39,#datafestafrica22,super excited glad meet wonderful great people,positive
1581354246561497088,2022-10-15 18:40:07,"Quite an insightful couple of days at #DFA22 Let’s continue to learn, open our minds to the power of data #DataFestAfrica22 https://t.co/eM6njkSZNA",No location,1,2,#dfa22 #datafestafrica22,quite insightful couple days lets continue learn open minds,neutral
1581352503303553024,2022-10-15 18:33:11,"#DataFestAfrica22 was a great success and a very impactful conference that I believe will transform the data industry not just in Nigeria but Africa as a whole. I was privileged to meet a lot of great data benders.
And one key take away from our conversations is",Ibadan Nigeria,0,6,#datafestafrica22,great success impactful conference believe transform industry nigeria africa whole privileged meet lot great benders key take away conversations,positive
1581352397477015553,2022-10-15 18:32:46,"With the number of books and water bottles I have as swags I should start selling soon 😅

#DataFestAfrica22 #DFA22",Happy Land,2,13,#datafestafrica22 #dfa22,number books water bottles swags start selling soon,neutral
1581352380947660801,2022-10-15 18:32:42,There were so many pretty females at #DataFestAfrica22. Fine fine women😍,No location,5,42,#datafestafrica22,many pretty females fine fine women,positive
1581351684227203072,2022-10-15 18:29:56,"Data Fest Africa 2022 delivered as expected. The amount of knowledge and insight shared, I probably wouldn't have gotten it anywhere else. Thank you to the team for putting this together. 
#DatafestAfrica22 https://t.co/2QWl0aACaz",Lagos Nigeria,1,2,#datafestafrica22,fest africa delivered expected amount knowledge insight shared probably gotten anywhere else thank team putting together,negative
1581351042322960384,2022-10-15 18:27:23,"This program was worth every penny and more.
Big shout out to the organizers and resource persons.
Thank you for this opportunity.
It was awesome to see you @Favouremeka28
#DataFestAfrica22 https://t.co/ugG3e3eFEV",No location,0,7,#datafestafrica22,program worth every penny big shout organizers resource persons thank opportunity awesome see,positive
1581348657076789248,2022-10-15 18:17:54,"Big ups to the team that put together #DataFestAfrica22. The planning team, the volunteers, the speakers. You all were exceptional.❤",Nigeria,0,1,#datafestafrica22,big ups team put together planning team volunteers speakers exceptional,positive
1581348640161136641,2022-10-15 18:17:50,"Datafest was all that it promised but most importantly it was an event that gave me clarity on my data journey. Big thanks to the organizing team. See y'all next year.
#DataFestAfrica22 #DFA22 https://t.co/OfpFeorbWt",No location,1,17,#datafestafrica22 #dfa22,promised importantly event gave clarity journey big thanks organizing team see yall year,positive
1581346395604144134,2022-10-15 18:08:55,"Very grateful I got a Mi-Fi from #DataFestAfrica22, I'm so happy one of my need is met, it'll fast track my network connectivity when learning. Shout out to the great @TheDataEngrDuke, He believed in me🤲💙,",No location,0,6,#datafestafrica22,grateful got mifi happy need met itll fast track network connectivity shout great believed,positive
1581346156860571648,2022-10-15 18:07:58,"2face who?
Our very own tu baba 🙌 @tu_babs 

#DataFestAfrica22 https://t.co/JR4o23YaeG",Canada at last,6,58,#datafestafrica22,face tu baba babs,neutral
1581345833718796288,2022-10-15 18:06:41,"Met some really interesting people 
@hemhemoh @waterboySOB 
👊
#DataFestAfrica22 #DFA22 https://t.co/u5JfKdiHkl",Lagos Nigeria,3,13,#datafestafrica22 #dfa22,met really interesting people,positive
1581345744493346817,2022-10-15 18:06:20,If you have our picture(s) from #DataFestAfrica22 pls share with me 🙌,Lagos Nigeria,1,56,#datafestafrica22,pictures pls share,neutral
1581342970842054658,2022-10-15 17:55:18,"DataFest was really good, enjoyed both days #DataFestAfrica22",No location,0,4,#datafestafrica22,really good enjoyed days,positive
1581342879607558144,2022-10-15 17:54:57,"#DataFestAfrica22 is still the best tech event I've attended🔥

Thanks to the Organizers, @TheOyinbooke @DavidAbu_ , I don't just know them all.

And to the people I met, I'm so thrilled I met you.

We keep going higher places... See you all in the next event by God's Grace.",No location,1,11,#datafestafrica22,still best tech event attended thanks organizers dont know people met thrilled met keep going higher places see event god 's grace,positive
1581342375901016064,2022-10-15 17:52:56,At #DataFestAfrica22 I met and learnt a lot from amazing data folks including @TosinOpeniyi who became my mentor at the event. https://t.co/YOpwjzVkFY,Nigeria,0,13,#datafestafrica22,met learnt lot amazing folks including became mentor event,positive
1581339373622071297,2022-10-15 17:41:01,"Hello #datafam
I built this Plato's Pizza 2015 Operations Analysis dashboard.
Thank you @scriptit_luvina and @addy_xls for your contributions.
Your feedbacks are welcome 🙂
#DataAnalytics #DataFestAfrica22
@MavenBI  @Rita_tyna  @Nonso_Analytics @DavidAbu_ @Alex_TheAnalyst https://t.co/ZGv3z5JQ0t",Abuja Nigeria,12,57,#datafam #dataanalytics #datafestafrica22,hello datafam built platos pizza operations analysis dashboard thank luvina xls contributions feedbacks welcome dataanalytics tyna analytics _theanalyst,positive
1581339317695557632,2022-10-15 17:40:47,"And that’s a wrap for #DataFestAfrica22, it was really an awesome experience! Fully packed sessions with great speakers… I’m super excited to have met with several data benders.. I’m rooting for y’all! 

My key takeaway from #DataFestAfrica22 is to remain focused &amp; consistent. https://t.co/4VdfykPgwu",,2,15,#datafestafrica22 #datafestafrica22,thats wrap really awesome experience fully packed sessions great speakers super excited met several benders rooting yall key takeaway remain focused amp consistent,positive
1581339035582095361,2022-10-15 17:39:40,Few shots from #DataFestAfrica22 https://t.co/qQLI5jLj6F,No location,1,5,#datafestafrica22,shots,neutral
1581337225379577857,2022-10-15 17:32:29,It was a privilege to have met my Oga today 🥳 😹@steveddev @Neo_fweranmi  #DataFestAfrica22 https://t.co/CGTlBH5N1W,A happy place ,5,54,#datafestafrica22,privilege met oga fweranmi,neutral
1581336552390606849,2022-10-15 17:29:48,"If another datafest is organised, will I attend? YES, definitely. 

Thank you everyone that put #DataFestAfrica22 together.",No location,5,24,#datafestafrica22,another organised attend definitely thank everyone put together,neutral
1581335517291229184,2022-10-15 17:25:41,Won this at #DataFestAfrica22 today and also a $500 course. The questions where based on the Gapminder Dataset. #Rninja https://t.co/NZffhw3fji,Andromeda,2,43,#datafestafrica22 #rninja,also course questions based gapminder dataset rninja,neutral
1581331714311606272,2022-10-15 17:10:35,"Day 2, #DataFestAfrica22 #Datafam #DataFest22 

It was a great event.. nice having time with @Nasereliver today, I haven't gisted or seen him since dsn bootcamp '19

In all it was a great time, now back to work week trying to make sense of data. https://t.co/g6KQIcw74B",Ogun state,2,37,#datafestafrica22 #datafam #datafest22,datafam great event nice time havent gisted seen since dsn bootcamp great time back work week trying make sense,positive
1581330463217528832,2022-10-15 17:05:36,"I met AMAZING PEOPLE too!😻 @iyadvnni @allForData ..plus @FrankFelixAI was too nice abeg!
#DFA22 #DataFestAfrica22 https://t.co/wuSGQD9IzB",Lagos Nigeria,5,28,#dfa22 #datafestafrica22,met amazing people plus nice abeg,positive
1581325087122542593,2022-10-15 16:44:15,Currently unhappy because I can't attend #DataFestAfrica22. If only I had a clone to attend on my behalf😪,Nigeria,0,0,#datafestafrica22,currently unhappy cant attend clone attend behalf,negative
1581324027280646146,2022-10-15 16:40:02,"#DataFestAfrica22 
I missed this year Edition 😶😥😥😥 https://t.co/ghCt1rPjN0",Nigeria  Lagos,1,2,#datafestafrica22,missed year edition,neutral
1581323311354552320,2022-10-15 16:37:11,It was nice attending the first edition of #DataFestAfrica22 and seeing most of my friends in the Young Data Professionals @YoungDataPro live for the first time./ #DFA22 was such a great one. See you guys in #DFA23 on Oct. 13th and 14th by God's grace. https://t.co/1GqRFvqheU,BeninCity Nigeria,0,10,#datafestafrica22 #dfa22 #dfa23,nice attending first edition seeing friends young professionals live first time great see guys oct th 14th gods grace,positive
1581322643009318912,2022-10-15 16:34:32,Wonderful weekend at #DataFestAfrica22 #DFA22,lugar secreto del altísimo,0,5,#datafestafrica22 #dfa22,wonderful weekend,positive
1581322029231665153,2022-10-15 16:32:05,"The date is set October 13 and 14th 2023.  We FEST on Data related matters.

#DataFestAfrica22
#datafestafrica2022
#DFA22 https://t.co/aJWXyJRwih",Lagos Nigeria,0,2,#datafestafrica22 #datafestafrica2022 #dfa22,date set october th fest related matters datafestafrica22 datafestafrica2022 dfa22,neutral
1581320323143634944,2022-10-15 16:25:19,Organizers 🔥🔥#DataFestAfrica22 https://t.co/asjZEuu3cw,Lagos Nigeria,0,3,#datafestafrica22,organizers,neutral
1581320322284130305,2022-10-15 16:25:19,"Congratulations to @malcom_okonkwo and #TeamNova for winning the #DataFestAfrica22 competition!

I'm proud of you, baby! 💐❤️ https://t.co/KDyBVwckr7",Lagos Today Canada Someday,0,1,#teamnova #datafestafrica22,congratulations okonkwo teamnova winning competition proud baby,positive
1581319546836643840,2022-10-15 16:22:14,The images from #DataFestAfrica22 🙌🥳,Nigeria,0,1,#datafestafrica22,images,neutral
1581319393136373761,2022-10-15 16:21:37,"I am really excited about raffle draw and I pray I get a gift @Yinkaoke 
#DataFestAfrica22",No location,0,1,#datafestafrica22,really excited raffle draw pray get gift,positive
1581318655383851009,2022-10-15 16:18:41,"Wow raffle draw
#DataFestAfrica22",No location,0,1,#datafestafrica22,wow raffle draw,positive
1581318011452940288,2022-10-15 16:16:08,The wonderful conclusion to the maiden edition of Data Fest Africa 2022. We look forward to an amazing time next year #DataFestAfrica22 #DFA #DATAFEST2022 https://t.co/ycrI0mg7AN,No location,1,4,#datafestafrica22 #dfa #datafest2022,wonderful conclusion maiden edition fest africa look forward amazing time year datafest22,positive
1581316596043087874,2022-10-15 16:10:30,Anticipating the next #DataFestAfrica22,Canada forever,0,1,#datafestafrica22,anticipating,neutral
1581316520193720320,2022-10-15 16:10:12,"With my co masked analyst 😅😅 @Teebarh_

#DataFestAfrica22 #DFA22 https://t.co/KXMjN8lidN",lugar secreto del altísimo,2,51,#datafestafrica22 #dfa22,co masked,neutral
1581316441701171201,2022-10-15 16:09:53,"#DataFestAfrica22 Next Event October 13 &amp; 14, 2023🔥",No location,0,4,#datafestafrica22,event october amp 23,neutral
1581316346297868288,2022-10-15 16:09:31,"Day 2 of #DataFestAfrica22  was amazing. We keep learning a lot of things. Big thanks to @DavidAbu_ @TheOyinbooke I met @GiftOjeabulu_ and all the sponsors.

#DataFestAfrica22 @lakeside1145 @Favouremeka28 @PhayenaM https://t.co/CBinONXg53",Canada forever,2,4,#datafestafrica22 #datafestafrica22,amazing keep lot things big thanks met sponsors,positive
1581316204974968833,2022-10-15 16:08:57,#DataFestAfrica22 births #DataCommunityAfrica,,0,1,#datafestafrica22 #datacommunityafrica,births datacommunityafrica,neutral
1581316076817612801,2022-10-15 16:08:26,"With my Oga @EmmyMarsh_ ⚡️⚡️⚡️

#DataFestAfrica22 #DFA22 https://t.co/3tsQylBAVu",lugar secreto del altísimo,0,7,#datafestafrica22 #dfa22,oga,neutral
1581312198227677186,2022-10-15 15:53:02,"I came 
I saw 
And I learnt 
#DataFestAfrica22 was lit and insightful. https://t.co/zmZkhYKgUz",Somewhere in the world,5,44,#datafestafrica22,came saw learnt lit insightful,neutral
1581311002196709376,2022-10-15 15:48:16,"It was a nice time networking with amazing data benders at #DataFestAfrica22 . And the information received was really worth it. Thanks to all organisers and to my sponsor @WomenInDataAfri .

#DataFestAfrica22 
#DataAnalytics 
#DataAnalytics",in Christ,1,3,#datafestafrica22 #datafestafrica22 #dataanalytics #dataanalytics,nice time networking amazing benders information received really worth thanks organisers sponsor dataanalytics dataanalytics,positive
1581310964116652037,2022-10-15 15:48:07,"#DataFestAfrica22  

@pinnacle_paul photographer for the day. https://t.co/ByPEepTcyn",No location,3,31,#datafestafrica22,paul photographer,neutral
1581309236826411008,2022-10-15 15:41:16,"#DataFestAfrica22 well dominated by #futarians 
@futasugovt @thefutachannel https://t.co/V8TaGYk8gF",No location,0,8,#datafestafrica22 #futarians,well dominated futarians,neutral
1581305634649042945,2022-10-15 15:26:57,"To improve your 🧠 power ensure you sleep well,stop skipping early breakfast and start memorizing something like Bible verses🤓@AhmedOyelowo 
#DataFestAfrica22 #DFA22",Ibadan Nigeria,0,6,#datafestafrica22 #dfa22,improve ensure sleep wellstop skipping early breakfast start memorizing something like bible verses,positive
1581304765828698113,2022-10-15 15:23:30,"Atilo, Atide

Big ups to the organizers of #datafestafrica2022 #DataFestAfrica22 

First of its kind ever, cheers to many more events like this for the data community https://t.co/qsVrjtpeE7",Circle Church ,69,89,#datafestafrica2022 #datafestafrica22,atilo atide big ups organizers first kind ever cheers many events like community,positive
1581303639314157570,2022-10-15 15:19:01,"#DataFestAfrica22 gave me a new mentor @Ifeoluwaaa__  It was nice to meet you. 

Temi @TheDataEngrDuke made it happen. 
#DFA22",Abuja Nigeria,0,3,#datafestafrica22 #dfa22,gave new mentor nice meet temi made happen,positive
1581303491066142720,2022-10-15 15:18:26,You need to Gs on your journey as a data analyst enthusiast. God and Google. #DataFestAfrica22,No location,0,1,#datafestafrica22,need gs journey enthusiast god google,neutral
1581303301835931648,2022-10-15 15:17:41,"Two Gs that you shouldn’t joke with; God and Google
@Oluiseamaka
#DataFestAfrica22 #DFA22",Ibadan Nigeria,0,3,#datafestafrica22 #dfa22,gs joke god google,neutral
1581302529136041985,2022-10-15 15:14:36,"Two (G)s you need in this career is 

God and Google

-Oliseamaka Chiedu

#DatafestAfrica22 #datafestafrica2022",Lagos Nigeria,0,4,#datafestafrica22 #datafestafrica2022,gs need career god google oliseamaka chiedu,neutral
1581302194661253121,2022-10-15 15:13:17,I’m excited to see a lot of women at 🥳🥳 #DataFestAfrica22,No location,1,2,#datafestafrica22,excited see lot women,positive
1581301430794989568,2022-10-15 15:10:14,"Become a Google Certified Data scientist for free. #datakliq #DataFestAfrica22
https://t.co/q0sytcOUpM",Somewhere on the planet ,0,2,#datakliq #datafestafrica22,become google certified free datakliq,positive
1581300524527550465,2022-10-15 15:06:38,"With @marvelo36648279 at Data Fest Africa 2022... In the World, Nigeria seems to be lagging  behind in terms of data responsibility. Nigeria is in forefront when it's comes to Inadequate data #DataFestAfrica22 #birthrate #deathrate #development #economygrowth https://t.co/fAj8NYqAvf",Nigeria,0,17,#datafestafrica22 #birthrate #deathrate #development #economygrowth,fest africa world nigeria seems lagging behind terms responsibility nigeria forefront comes inadequate birthrate deathrate development economygrowth,negative
1581299885495971840,2022-10-15 15:04:06,"It's my first tweet and it's for data fest.
Having analytical mind, discovering patterns and asking the right questions. It's really amazing right here at data fest where am learning and having fun at thesame time.
@Yinkaoke
#DataFestAfrica22",No location,0,1,#datafestafrica22,first tweet fest analytical mind discovering patterns asking right questions really amazing right fest fun thesame time,positive
1581298648042070019,2022-10-15 14:59:11,"My pleasure 🤗
#DataFestAfrica22  thank you for making this connection possible 🤗🤗 https://t.co/kmzPCKi9Ri",Lagos Nigeria,0,3,#datafestafrica22,pleasure thank making connection possible,neutral
